filename,before_hash,ctxr_hash,mipmaps,origin_folder,opacity_stripped,upscaled,upscaler_version,upscaler_type,non_upscaled_version,ctxr3_converted,npot_resized
class2_alp_ovl.bmp,6bf0c4d371457aa53e7652cf5ae277fc986c01c4,df115e9e55779e717b51655e5d5bc4cc8c9c80f0,false,Self Remade\Finalized\Self Remastered\UI\Shared\Dont Demaster,false,false,0,none,5,true,false
class3_alp_ovl.bmp,bc162e8128cc0870355c77000d791141c0de63dc,edf038b251d0f8abda525926e64564c419be3bce,false,Self Remade\Finalized\Self Remastered\UI\Shared\Dont Demaster,false,false,0,none,5,true,false
crd_pp05.bmp,59ba0a1e38cc06c9b7d345b945e3af08b1a54b9c,316a101f994865234da1c6949879739a58d326c2,true,Self Remade\Finalized\Dont demaster,true,false,0,none,5,false,false
crd_pp05.bmp_276e6284cf2e0055cf730766f998bbac,59ba0a1e38cc06c9b7d345b945e3af08b1a54b9c,316a101f994865234da1c6949879739a58d326c2,true,Self Remade\Finalized\Dont demaster,true,false,0,none,5,false,false
crd_pp05.bmp_68d8cf100718b565e0eecf3ff7585eb5,59ba0a1e38cc06c9b7d345b945e3af08b1a54b9c,316a101f994865234da1c6949879739a58d326c2,true,Self Remade\Finalized\Dont demaster,true,false,0,none,5,false,false
crd_pp05.bmp_c9e026756e1ac92120d9d6d7dc7f56f1,59ba0a1e38cc06c9b7d345b945e3af08b1a54b9c,316a101f994865234da1c6949879739a58d326c2,true,Self Remade\Finalized\Dont demaster,true,false,0,none,5,false,false
d_bg.bmp,994461455c9b280ca3b3476bb1dac4dbf5b345c9,fc5b71f0cab913def7eb86de245a5234281dd2b6,false,Self Remade\Finalized\Dont demaster\16-9 Fixes,true,false,0,none,5,true,false
d_oil_ref_add_alp_ovl_mod1120.bmp,58a943c53095e4663f43c126d4576bb35d4c3773,4b68e0d3ec97c8385fc6c2bf984d651ca12a924f,true,Self Remade\Finalized\Self Remastered,true,false,0,none,5,false,false
d_oil_sea_alp_ovl_mod0222.bmp,26624337170d0a7d0125c92189960750dc0bd525,4904af62367a9c217ed1e7ea7addab5f7c25dab6,true,Self Remade\Finalized\Dont demaster,true,false,0,none,5,false,false
door_b00.bmp,09b2b3ffb94e4f09ac301d0eedcbfb32e3bfc042,e1c782ebd6ab3409e1208c828e2f77603592ebc5,true,Self Remade\Finalized,true,false,0,none,5,false,false
e_bg.bmp,c07bcdbae6209b9898ef1c6a833a13856ac052dd,1483ef0effb6ab375efb420d8367f2f237f757ae,false,Self Remade\Finalized\Dont demaster\16-9 Fixes,true,false,0,none,5,true,false
ema_tag.bmp,c91580152efb8d9dfd55a59549ce3ef83d91ce0b,8e87a953925e12f4052039cbdf6596b71d45ee0c,true,Self Remade\Finalized\Dont demaster,true,false,0,none,5,false,false
fiction_e_alp_ovl.bmp,ff8ef08a77fce7341b1c3d282e43746f897b72ae,9fc56d7cc3c6ec5726f8603f631eac089903f8ed,false,Self Remade\Finalized\Self Remastered\UI\English\Dont Demaster,true,false,0,none,5,true,false
ghost_pos.bmp,c8f2c909937ba33298deb42a540ecc9c63317afe,626dd439f9eb5a6cd7f345bec30fbbc0f9ed2d81,true,Self Remade\Finalized\Self Remastered,true,false,0,none,5,false,false
ibox_tx_all_alp.bmp,b3ee953e2cf8a7a4e9109306f311cca1ecf41aff,c4737499372c4fcd1fd6f43f277ac8bafbe384b7,false,Self Remade\Finalized\Dont demaster,false,false,0,none,5,true,false
ibox_tx_all_alp.bmp_542a0e8227207db0a7c5b8c61cc0345d,b3ee953e2cf8a7a4e9109306f311cca1ecf41aff,c4737499372c4fcd1fd6f43f277ac8bafbe384b7,false,Self Remade\Finalized\Dont demaster,false,false,0,none,5,true,false
ibox_tx_all_alp.bmp_791e610c4fcf41bf273b86f3bef405c7,b3ee953e2cf8a7a4e9109306f311cca1ecf41aff,c4737499372c4fcd1fd6f43f277ac8bafbe384b7,false,Self Remade\Finalized\Dont demaster,false,false,0,none,5,true,false
ibox_tx_all_alp.bmp_c9d3a3451227c3cc7e6447a2754c7b93,b3ee953e2cf8a7a4e9109306f311cca1ecf41aff,c4737499372c4fcd1fd6f43f277ac8bafbe384b7,false,Self Remade\Finalized\Dont demaster,false,false,0,none,5,true,false
ibox_tx_all_alp_ovl.bmp,b3ee953e2cf8a7a4e9109306f311cca1ecf41aff,c4737499372c4fcd1fd6f43f277ac8bafbe384b7,false,Self Remade\Finalized\Dont demaster,false,false,0,none,5,true,false
iro_boots.bmp,3e5151c7c12b0b79de2f767de0bfeefe72f24617,0e5ae882d596969cc689b0cc1a505b49a4cd7bb1,true,Self Remade\Finalized\Not Demaster Fixed,true,false,0,none,5,false,false
iro_face.bmp_c2887b3a82812f39ba6df6e2295dab8a,bec82b45a773b81a97aea6151db12717ff4d061f,957f811e3614e6eedaaa74bf0ff0395a5e522b52,true,Self Remade\Finalized\Not Demaster Fixed,true,false,0,none,5,false,false
iro_hair_base.bmp,1ae382adba75b62bcd80b8854f46637a59d66a4c,122a6d8a732394c42f7c6293fbc15547e7ed1436,true,Self Remade\Finalized,true,false,0,none,5,false,false
iro_hi_face.bmp,5953771a8d57502a8b0bdbac6f79eeb2eab02f80,6a07693fc343e150dd1f81e0ab5ea78a2dbf7e08,true,Self Remade\Finalized,true,false,0,none,5,false,false
iro_hi_face_bandage.bmp,8396586b7bb8f5fbd4c4c6fa74a5f91e7eed153e,45ba95a5eb95fb0ab6d197b509124d40d62a04f8,true,Self Remade\Finalized,true,false,0,none,5,false,false
iro_snawear.bmp,10acaeeedc4e3cb3dcf86712d710152ce5bef020,41632ca305aad0daa7d14d7a85cd3733ec700ea2,true,Self Remade\Finalized\Not Demaster Fixed\Dont Upscale,true,false,0,none,5,false,false
ligbodyu2_add_ovl.bmp,5a3ee6090cfcc117d05d5e39ebc07e749709863c,563754156cafc71dbaa287c2443442ce25ab3c99,true,Self Remade\Finalized\Dont demaster,true,false,0,none,5,false,false
ligbodyu_add_ovl.bmp,6676ef5a3fb35ec56976ed6fb18f9a770e452d93,2fe8d86e40879ac6f4be75311c0176a5b06a826b,true,Self Remade\Finalized\Dont demaster,true,false,0,none,5,false,false
m3l_gou_02msk.bmp,5fe10375fc6ae61323b840d5ee1a2d181193cb19,e85137f6ce4ee5e076d5e1243a68df43cef1f29b,true,Self Remade\Finalized,false,false,0,none,5,false,false
megami.bmp,2179825664986a34726141793b3f65b7b54ff5a4,84c14f49a11d9b6902710bd932e6280b2acf49c2,true,Self Remade\Finalized\Self Remastered,true,false,0,none,5,false,false
mo_steal_cov_mk.bmp,9a3a024ae558bff7366b6572b466b64bce3a41a5,894d51f00b83cabaa220999798ad9af74f3fcf70,true,Self Remade\Finalized\Dont demaster,false,false,0,none,5,false,false
museum_e_alp_ovl.bmp,9abfe45a9a3f2e681d8b6627aa1273b2e524312f,481edf3601612cd7990e0d6f57cf77d83ce077e6,false,Self Remade\Finalized\Self Remastered\UI\English\Dont Demaster,true,false,0,none,5,true,false
n_oil_ref_add_alp_ovl_mod1120.bmp,b16f392ec94cc5cb031e3dde7202ad861fa6f9dd,abf9fb0d3f46faea1e198ec5b1e439a339e8ab34,true,Self Remade\Finalized\Self Remastered,true,false,0,none,5,false,false
police_pos.bmp,92e84f9917d2e720be1eb9e0fe0a0e0bf1d19bef,99076ed84f6bc0bf209af0526365d4e3c2f56eea,true,Self Remade\Finalized\Self Remastered,true,false,0,none,5,false,false
r_bg.bmp,05c4c324ae905f52f70f762039c3eae6af3ec6a2,d0561dbd1d940151936abc0ed26424af18f2104d,false,Self Remade\Finalized\Dont demaster\16-9 Fixes,true,false,0,none,5,true,false
s_oil_ref_add_alp_ovl_mod1120.bmp,a0c23fe422f280c7d42040f55b312d0f8a3df851,22af1013a5bc1af59991e5cc236d3e14cbc8d79c,true,Self Remade\Finalized\Self Remastered,true,false,0,none,5,false,false
s_oil_sea_alp_ovl_mod0022.bmp,28117c71471f323af68bba78057967a93b427b53,adcbb01d3a27d64d9260b3ea6939059a4262635a,true,Self Remade\Finalized\Dont demaster,false,false,0,none,5,false,false
seculitycard_lv1_alp.bmp,7b5bd977427c3520953b0796b9b1de0e984eae3e,8ffd55f9e5262f934a93afc2bcebbfe5845095f3,true,Self Remade\Finalized\Dont demaster,false,false,0,none,5,false,false
seculitycard_lv2_alp.bmp,faf5689018816ff4bedaf9a7d22019143272a035,f3d27f162143a35cb6b9b70369ba3e357c681bb1,true,Self Remade\Finalized\Dont demaster,false,false,0,none,5,false,false
seculitycard_lv3_alp.bmp,cad9b0f7e148d1dc717faa88d7812d054a7ac554,ea808ec1f148cc542b07040a7dfb3671746b66d2,true,Self Remade\Finalized\Dont demaster,false,false,0,none,5,false,false
seculitycard_lv4_alp.bmp,df5d78d1ea7cd0b6b3741e68f9b9c16544308527,9cb9fb74712b7ecff78f7c4c49da09f4c7d5784f,true,Self Remade\Finalized\Dont demaster,false,false,0,none,5,false,false
sel_arm_rblood.bmp,c84759c465aa24ad8c4283c7ae06ade1c2219900,5def4fccf96c548a00f8d898a5f4dde415a2965f,true,Self Remade\Finalized\Dont demaster,true,false,0,none,5,false,false
sel_bag2blood.bmp,44c3c12391cba0a9c32985e832ffcf2a8b21c9b0,183ba483c8d80ec81e05ec79261525fd61f06f9c,true,Self Remade\Finalized\Not Demaster Fixed,true,false,0,none,5,false,false
sel_bodyblood.bmp,9fde56f9767ae32ff1f048521ce157b11775eaf0,5a3dcfd236524603c596fd51cbfb0871f78fb31b,true,Self Remade\Finalized\Dont demaster,true,false,0,none,5,false,false
sel_boots.bmp,3e5151c7c12b0b79de2f767de0bfeefe72f24617,0e5ae882d596969cc689b0cc1a505b49a4cd7bb1,true,Self Remade\Finalized,true,false,0,none,5,false,false
sna_body_ss01dt.bmp,7be44f847c20a5ab810d8f9769511c99e773d5db,dc52b4c2c97efdfb570c4992b1f919ff88b2562c,true,Self Remade\Finalized,true,false,0,none,5,false,false
sna_face_shaved_ss.bmp,032100ea28a760cb6b686214cbaee90cc4634276,b4ec34e6314ae0acbb2fa6ec786940ba93fd784b,true,Self Remade\Finalized\Not Demaster Fixed,true,false,0,none,5,false,false
sna_face_ss01dt.bmp,60fd317f19a4e4fc2b2b07d6e7bc606ffbc32c4e,2eebb60d11253c8240a560f82a22e60bf4c857f6,true,Self Remade\Finalized\Not Demaster Fixed,true,false,0,none,5,false,false
sna_hair1_alp_ovl.bmp,162012e82b6145cb30b01d0203ca9e7f3c581c80,dfc6681f0f85b2f96725a3b6d77d059071c251a0,true,Self Remade\Finalized\Not Demaster Fixed\Dont Upscale,false,false,0,none,5,false,false
sna_hi_face_shave.bmp,ca43aa0d03981714b14a4cc4a891a49ef50487aa,e0b795a5a8a7ec6727e03cc6487a31f422417a06,true,Self Remade\Finalized,true,false,0,none,5,false,false
sna_hi_finger.bmp,4c7bf3340e24bea5d1c17edc1130ea341419ff38,9305f21f537a17fde47d9b149c61f47cc8a091cb,true,Self Remade\Finalized\Dont demaster,true,false,0,none,5,false,false
sna_hi_finger2.bmp,4a7a1eae0bce39a257e58c91f19e6b0c13ff068c,824aa536bd727835d58ed3e468d6fb74a25de1e2,true,Self Remade\Finalized\Dont demaster,true,false,0,none,5,false,false
sna_hi_finger2.bmp_30131ba62198b2ca52fa47fb49a83e28,4a7a1eae0bce39a257e58c91f19e6b0c13ff068c,824aa536bd727835d58ed3e468d6fb74a25de1e2,true,Self Remade\Finalized\Dont demaster,true,false,0,none,5,false,false
sna_hi_hand1.bmp,7f09a7b386c8adac4a85f1c3edb584eecf1e3ea9,51f3cb485bbff39a30a072774df46c3d92ed264a,true,Self Remade\Finalized\Dont demaster,true,false,0,none,5,false,false
sna_hi_hand1.bmp_dd79968fb142ed937ec32aefda93b02e,c53bbc0144c57513de5a76ff5a0b9dcd86aa07ae,d9e73892d3757b437291b1c1fb5c9a6aab9270ad,true,Self Remade\Finalized\Dont demaster,true,false,0,none,5,false,false
sna_hi_hand2.bmp,30d620f03beb8ed8108ff66927bfdccb89855596,5dbd139f5ed6cf2c2e58c9233a1ae10fa79d59f8,true,Self Remade\Finalized\Dont demaster,true,false,0,none,5,false,false
snake_tales_ltitlea_alp_ovl.bmp,af4d8549167e46ac29b56bda93dca5d9153dcaee,974684b36b9df6a653ba03a1dc3f515f11b17795,false,Self Remade\Finalized\Self Remastered\UI\Shared\Dont Demaster,true,false,0,none,5,true,false
snake_tales_ltitleb_alp_ovl.bmp,57229e87a96cc0dabd717ca1d953f3e5fc480e78,9555cadfabb4e8c4ebd0c8d8e62aa7038b2a2f4d,false,Self Remade\Finalized\Self Remastered\UI\Shared\Dont Demaster,true,false,0,none,5,true,false
snake_tales_ltitlec_alp_ovl.bmp,00307a1862b5bc2120b115c4acc1b9fdb7e65065,e8e04f93d8c4d9afa90783f0028aeb644c7e673f,false,Self Remade\Finalized\Self Remastered\UI\Shared\Dont Demaster,true,false,0,none,5,true,false
snake_tales_ltitled_alp_ovl.bmp,4decb6800d27dda0e2817429f96038f960f06437,5b4879743736ed7a7ea0e32b6ac3d5c42325eca0,false,Self Remade\Finalized\Self Remastered\UI\Shared\Dont Demaster,true,false,0,none,5,true,false
snake_tales_ltitlee_alp_ovl.bmp,63b2e5e1c463d3b7e60981835e9424cedf4af3cc,68e86eef89e90260ffe19313c9c62bca0bc66c3d,false,Self Remade\Finalized\Self Remastered\UI\Shared\Dont Demaster,true,false,0,none,5,true,false
sr19e_alp_ovl.bmp,c44465f00b2da61f2aa6a8574c073e1b817c5f9a,e58e7d807a93b685c41ba2f8cbd97e12e046ada4,false,Self Remade\Finalized\Not Demaster Fixed\UI\English,false,false,0,none,5,true,false
tag1_alp_ovl.bmp,25e3e84ce0ea2ca97637025680c7457d80691e69,0e8aae003d8d130f7e03d1e0a1f09e458319b43d,false,Self Remade\Finalized\Self Remastered\UI\Shared\Dont Demaster,false,false,0,none,5,true,false
tag2_alp_ovl.bmp,02eb2a4d94e0f398f8b7d66ec748ca47a81513d0,eaeb4f4f9ed5a2acab7bcfb4d43a8d9c72d2ccb2,false,Self Remade\Finalized\Self Remastered\UI\Shared\Dont Demaster,false,false,0,none,5,true,false
tag3_alp_ovl.bmp,e9dceb515c8c2b30aa98371e0571ce478078a50f,ca630ce6e5995fed33803f99eca836d23b73f773,false,Self Remade\Finalized\Self Remastered\UI\Shared\Dont Demaster,false,false,0,none,5,true,false
taisa_gb_alp_ovl.bmp,8d3a10a1be4db3195015609d637525fdbd464362,1bad99318dfdbe8f6f49ecf3868c512210c0cc38,false,Self Remade\Finalized\Self Remastered\UI\Shared,true,false,0,none,5,true,false
taisa_mgs1_alp_ovl.bmp,d7ae6a5b130fa91900067007a1a5f44618bebc2c,e4caf5906aca6d3c28a338d734d79c3b1193a1a4,false,Self Remade\Finalized\Self Remastered\UI\Shared,true,false,0,none,5,true,false
taisa_msx_alp_ovl.bmp,5ff8ac4e04f87454585002d4718a20f1c9a6362d,5e491efbe615e89a280c585b865d45d839123a0a,false,Self Remade\Finalized\Self Remastered\UI\Shared,true,false,0,none,5,true,false
title_logo_blue_alp_ovl.bmp,47fcc4846308561d5ef3dd4e553ee1c93cd245fb,96a3149b2704d15dbb422a26952532c8fa19c7f1,false,Self Remade\Finalized\Self Remastered\UI\Shared\Dont Demaster,false,false,0,none,5,true,false
title_logo_mono_alp_ovl.bmp,27f1c60b616d98b1da069f9a4f5e8e3b709ca51e,647d3ac0c5810da69131fa323e7f07f0748d7d67,false,Self Remade\Finalized\Self Remastered\UI\Shared\Dont Demaster,false,false,0,none,5,true,false
title_mgs2_alp_ovl.bmp,ab54dd9274b8080c5d64cdee8cd2bf36fb9206fd,35e26df9307d9be8b085c3a6b3facc0d0207b848,false,Self Remade\Finalized\Self Remastered\UI\Shared\Dont Demaster,false,false,0,none,5,true,false
title_sol_alp_ovl.bmp,ec3e1321d122880f96418052d278cb5ab991b0d7,19ad41e5a1759255c69c02745ba276895f9fdd2c,false,Self Remade\Finalized\Self Remastered\UI\Shared\Dont Demaster,false,false,0,none,5,true,false
tnc_eri.bmp,e0147a0a5a35d60ae14cf27984402ec80ad8821b,bb7689a5ec3e2501a5ba4e50fff518d29dc68382,true,Self Remade\Finalized\Dont demaster,true,false,0,none,5,false,false
tnc_eri_bd.bmp,39d8de194b1e2727d869e90d44cedd95b40bf1b5,ee50186940f08483095d28a042a5ceeb75350c52,true,Self Remade\Finalized\Dont demaster,true,false,0,none,5,false,false
tnc_gost_body_b_ovl_alp.bmp,ba00e291107177d024fdf1c0005b397d83b4419f,7239bfaa93dca89b6abf39809f5714fd8c406e6e,true,Self Remade\Finalized\Dont demaster,false,false,0,none,5,false,false
tnc_gost_body_c_ovl_alp.bmp,256c69501eeb0d06bcc499a618170fcbfb0c9ccd,a0dec3bdec0c00eca94f01bc71ad795a86424bc2,true,Self Remade\Finalized\Dont demaster,false,false,0,none,5,false,false
tnc_gost_body_ovl_alp.bmp,d6a5792087a2c9cd961c78ff6d6e1c2dc0501fe2,8ef8fed02ffdba7be9a2478d2371cbed29730473,true,Self Remade\Finalized\Dont demaster,false,false,0,none,5,false,false
tnc_gost_face_ovl_alp.bmp,c730ef9a7d565213d49cb42d3fba37d3839afb59,7a0e54625485640e6c2421ecd96e791e54a48069,true,Self Remade\Finalized\Dont demaster,true,false,0,none,5,false,false
tnc_re_body_bd.bmp,ac95f9da0791aed91840e857721ef02c8b773796,74bdeaa4d8b765a702c6020f9b7edca5eb7ce581,true,Self Remade\Finalized\Dont demaster,true,false,0,none,5,false,false
tnc_re_faceneck_dead.bmp,b803c722ac147335d38f1cd411c95d8de151ec3f,8b82dbac7fdcd24e8ffd72986700ddc6cad9f4a4,true,Self Remade\Finalized\Dont demaster,true,false,0,none,5,false,false
tnc_re_faceneck_dead.bmp_0e551a799467218ab1818640b8ee2d96,b803c722ac147335d38f1cd411c95d8de151ec3f,8b82dbac7fdcd24e8ffd72986700ddc6cad9f4a4,true,Self Remade\Finalized\Dont demaster,true,false,0,none,5,false,false
tnc_shatsu_bd.bmp,b95c9dbdadf4abadbab17886f7d973e0428977fd,3bced163db48ceb443a098708d78c3f00aed0e9a,true,Self Remade\Finalized\Dont demaster,true,false,0,none,5,false,false
w00_sky_add_alp.bmp,6f99c16318425a504a828c45321dc6ee782dd91d,f47cd6b412177c70afadf3256831c8bd437d38b1,true,Self Remade\Finalized\Dont demaster,false,false,0,none,5,false,false
w00a_blc_t1.bmp_7f11fc01c0e5875532e7dd318d7c9e68,9d7c55c537f8018e77b34b4b233cc85911724659,88ee1b3d08c287c5ebc4b068f0793de9aa65acd2,true,Self Remade\Finalized\Dont demaster,true,false,0,none,5,false,false
w00a_pol1.bmp,081ec908adcd2a4581e67c8058cfc35d9f82bd2e,7b8ea7322687f8be04698090c154c8cb8332a215,true,Self Remade\Finalized\Self Remastered,true,false,0,none,5,false,false
w01a0_box00.bmp,ca25ac47d6368e62111e7982a0d09104d899af6e,b5144386ee7e978be11efda10223a04adf86d981,true,Self Remade\Finalized,true,false,0,none,5,false,false
w01a0_box002.bmp,e0b8efcd3a53817d6ed010d115caaaea427488b6,95469376e85069aa59d92dfac12d36596ab23257,true,Self Remade\Finalized,true,false,0,none,5,false,false
w01a0_fl00_bld080_ovl.bmp,b4f659f191623cb03d68147d6df1f5ef185f9d44,178d146101548fe21fd33c15a48207f31395cd12,true,Self Remade\Finalized,false,false,0,none,5,false,false
w01a0_fl02_bld080_ovl.bmp,b06949a4693eeff22af7451e29fccc20bebdf313,7d283d5b53c730ef80300679ff7a832fae5cbe30,true,Self Remade\Finalized,false,false,0,none,5,false,false
w01b_wlp03_bld075_ovl.bmp,59ca17becb04702a6eadbc7e81c257f325acced7,5d13657b1056a75df2915d849ac6794ca44a3e84,true,Self Remade\Finalized,false,false,0,none,5,false,false
w01c_flp00_bld095_ovl.bmp,9bde017ee00514053d2df583c6ce91165f2aedf3,190496f7054a2f14c8fb05adaa280c3cdd3d8967,true,Self Remade\Finalized,false,false,0,none,5,false,false
w03a_pp02.bmp,f8e35a2b2f9127bb22d75a39c986baf4c7dd7e4d,6d8bd6174d96ad6d0f0ba8f011d511307148a535,true,Self Remade\Finalized\Dont demaster,true,false,0,none,5,false,false
w03a_pp02.bmp_09b1a01b9996f568e8ca8e878bee4475,6ae6f3315d55e6b9583d8e1513fe0ad1a7ef7d05,660910dd7e45e050aa434a18a39e01edb5dc0a5c,true,Self Remade\Finalized,true,false,0,none,5,false,false
w03c_rfc00a_mog.bmp_23f594b4ce6d874272c3a003c35f7740,53b5cfd7e1e6e3cc472c832b534c8f37f6edc0bc,d79e19564e78cd1bfb6f8f79761fed32d15b8af8,true,Self Remade\Finalized\Dont demaster,true,false,0,none,5,false,false
w10c_oil_sea_128_alp_ovl.bmp,14a1c6927319d1ca35ce0ecb5b9086d36f3a7274,d19b3fc65b6c81c5ef5d8b042baa93873e855f1b,true,Self Remade\Finalized\Dont demaster,false,false,0,none,5,false,false
w10c_oil_sea_256_alp_ovl.bmp,14a1c6927319d1ca35ce0ecb5b9086d36f3a7274,d19b3fc65b6c81c5ef5d8b042baa93873e855f1b,true,Self Remade\Finalized\Dont demaster,false,false,0,none,5,false,false
