filename,before_hash,ctxr_hash,mipmaps,origin_folder,opacity_stripped,upscaled,upscaler_version,upscaler_type,ctxr3_converted,non_upscaled_version,npot_resized
00006739,7d4ea1addff78bcabc10019b47b6734422c82e00,f9dfdc7dc23440bb4bf7766346ec4e0ed16753b5,true,Self Remade\Finalized\Dont demaster,true,true,4,remarci_4x,false,0,false
00180189,6eefb15897f2fcea461ba2e601c5809f77353d85,225534dc4892ad156168d5791d68b51a7d3cfef1,true,Self Remade\Finalized\Dont demaster,false,true,4,remarci_4x,false,0,false
003f0404,6eefb15897f2fcea461ba2e601c5809f77353d85,5a6a0a28439fd8e7272d7461cc8d0ce18fd2d613,true,Self Remade\Finalized\Dont demaster,false,true,4,remarci_4x,false,0,false
00626739,fb85e1fd752c07d2720dd001856cc429b2a26cc6,ca154b664e8992b2e0f247cbaf45fe4f1aa12c96,true,Self Remade\Finalized\Dont demaster,true,true,4,remarci_4x,false,0,false
007a0189,6eefb15897f2fcea461ba2e601c5809f77353d85,27c4d6a5565e819555c1733f181dbf7765fc3605,true,Self Remade\Finalized\Dont demaster,false,true,4,remarci_4x,false,0,false
00e103ff,6eefb15897f2fcea461ba2e601c5809f77353d85,e093d236bf8d28d04807191cd98539be6445a27b,true,Self Remade\Finalized\Dont demaster,false,true,4,remarci_4x,false,0,false
00edb9fc,e8484ee65c9d593424ce65f4e2eda5a91690f04b,63c5782073a4815f465ff5659999f37357c9b83c,true,Self Remade\Finalized\Dont demaster,true,true,4,remarci_4x,false,0,false
augm_stabbed_tnc_body.bmp,3c6a6fa48e519cd206c876d741b14f9dba11e7e8,554c9ce7487d17377ed31178964f144a07681819,true,Self Remade\Finalized\Dont demaster,true,true,4,remarci_4x_extra_smooth,false,0,false
augm_tnc_eri.bmp,a4b588aa2ce8ab5284113ef9dd0cf649afdb3cb3,ec2a64e61a17bab9e49e34413c62433ff91bb65a,true,Self Remade\Finalized\Dont demaster,true,true,4,remarci_4x,false,0,false
crd_pp05.bmp,59ba0a1e38cc06c9b7d345b945e3af08b1a54b9c,2306e95fa2dc2d989dc49b2dc7b20aa2a8e8b284,true,Self Remade\Finalized\Dont demaster,true,true,4,remarci_4x,false,0,false
crd_pp05.bmp_276e6284cf2e0055cf730766f998bbac,59ba0a1e38cc06c9b7d345b945e3af08b1a54b9c,f3a0d865c225e12e4d6a30daeb8545753c93ae25,true,Self Remade\Finalized\Dont demaster,true,true,4,remarci_4x,false,0,false
crd_pp05.bmp_68d8cf100718b565e0eecf3ff7585eb5,59ba0a1e38cc06c9b7d345b945e3af08b1a54b9c,70108f35c4732d3f899370b18d2f240f18ddd4e8,true,Self Remade\Finalized\Dont demaster,true,true,4,remarci_4x,false,0,false
crd_pp05.bmp_c9e026756e1ac92120d9d6d7dc7f56f1,59ba0a1e38cc06c9b7d345b945e3af08b1a54b9c,39b0787647cb56e9f63f5bd9a4cce6d9d0424a38,true,Self Remade\Finalized\Dont demaster,true,true,4,remarci_4x,false,0,false
d_oil_sea_alp_ovl_mod0222.bmp,26624337170d0a7d0125c92189960750dc0bd525,0b5380fcfa134d265f14a3b40253a93e6a45716e,true,Self Remade\Finalized\Dont demaster,true,true,4,remarci_4x,false,0,false
door_b00.bmp,09b2b3ffb94e4f09ac301d0eedcbfb32e3bfc042,5caef1ce3c5943cb05040b623aa106e0881a0de4,true,Self Remade\Finalized,true,true,4,remarci_4x,false,0,false
ema_tag.bmp,c91580152efb8d9dfd55a59549ce3ef83d91ce0b,317d623477f54d84df05ff1da298f7625341e82b,true,Self Remade\Finalized\Dont demaster,true,true,4,remarci_4x,false,0,false
ibox_tx_all_alp.bmp,b3ee953e2cf8a7a4e9109306f311cca1ecf41aff,d503b73bbe763e1fc9bae0df1332e6a227d02b35,false,Self Remade\Finalized\Dont demaster,false,true,4,remarci_4x,false,0,false
ibox_tx_all_alp.bmp_542a0e8227207db0a7c5b8c61cc0345d,b3ee953e2cf8a7a4e9109306f311cca1ecf41aff,d503b73bbe763e1fc9bae0df1332e6a227d02b35,false,Self Remade\Finalized\Dont demaster,false,true,4,remarci_4x,false,0,false
ibox_tx_all_alp.bmp_791e610c4fcf41bf273b86f3bef405c7,b3ee953e2cf8a7a4e9109306f311cca1ecf41aff,d503b73bbe763e1fc9bae0df1332e6a227d02b35,false,Self Remade\Finalized\Dont demaster,false,true,4,remarci_4x,false,0,false
ibox_tx_all_alp.bmp_c9d3a3451227c3cc7e6447a2754c7b93,b3ee953e2cf8a7a4e9109306f311cca1ecf41aff,d503b73bbe763e1fc9bae0df1332e6a227d02b35,false,Self Remade\Finalized\Dont demaster,false,true,4,remarci_4x,false,0,false
ibox_tx_all_alp_ovl.bmp,b3ee953e2cf8a7a4e9109306f311cca1ecf41aff,89ca37ac628197ae4d405b5086a3459805f7c1f3,false,Self Remade\Finalized\Dont demaster,false,true,4,remarci_4x,false,0,false
iro_boots.bmp,3e5151c7c12b0b79de2f767de0bfeefe72f24617,b76a92a86bac0d459bd298a87c4894aa391f6b57,true,Self Remade\Finalized\Not Demaster Fixed,true,true,4,remarci_4x,false,0,false
iro_face.bmp_c2887b3a82812f39ba6df6e2295dab8a,bec82b45a773b81a97aea6151db12717ff4d061f,c41269c4183ea26905e1fbfb4a93852519a695ca,true,Self Remade\Finalized\Not Demaster Fixed,true,true,4,remarci_4x,false,0,false
